UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id,timestamp,operator_id,material_lot
6105,L06105,L,297.5,307.5,1168,54.6,79,0,0,0,0,0,0,LINE2-M02,2026-06-18T06:36:00,OP-110,MAT-8810
6106,M06106,M,298.3,309.6,1330,43.8,82,0,0,0,0,0,0,LINE3-M01,2026-06-18T06:39:00,OP-100,MAT-8814
6107,M06107,M,298.8,309.5,1735,36.8,85,0,0,0,0,0,0,LINE3-M01,2026-06-18T06:42:00,OP-107,MAT-8807
6108,M06108,M,300.3,311.2,1168,35.3,88,0,0,0,0,0,0,LINE3-M01,2026-06-18T06:44:00,OP-106,MAT-8815
6109,M06109,M,300.8,311.8,1277,52.8,91,0,0,0,0,0,0,LINE1-M02,2026-06-18T06:49:00,OP-104,MAT-8812
6110,L06110,L,300.9,310.3,1555,37.9,93,0,0,0,0,0,0,LINE1-M01,2026-06-18T06:54:00,OP-101,MAT-8807
6111,M06111,M,296.7,307.0,1505,50.1,96,0,0,0,0,0,0,LINE3-M01,2026-06-18T07:00:00,OP-110,MAT-8816
6112,M06112,M,296.5,307.9,1462,35.8,99,0,0,0,0,0,0,LINE3-M02,2026-06-18T07:03:00,OP-105,MAT-8815
6113,L06113,L,301.9,312.6,1168,35.7,101,0,0,0,0,0,0,LINE1-M02,2026-06-18T07:09:00,OP-110,MAT-8801
6114,H06114,H,300.6,310.6,1168,38.6,106,0,0,0,0,0,0,LINE3-M01,2026-06-18T07:15:00,OP-106,MAT-8804
6115,L06115,L,298.5,308.5,1574,32.1,108,0,0,0,0,0,0,LINE1-M02,2026-06-18T07:19:00,OP-104,MAT-8819
6116,L06116,L,298.8,309.4,1179,14.7,110,1,0,0,1,0,0,LINE1-M02,2026-06-18T07:24:00,OP-108,MAT-8812
6117,L06117,L,298.6,307.6,1383,48.1,112,0,0,0,0,0,0,LINE1-M02,2026-06-18T07:29:00,OP-103,MAT-8813
6118,L06118,L,299.8,309.6,1430,42.0,114,0,0,0,0,0,0,LINE2-M01,2026-06-18T07:35:00,OP-106,MAT-8804
6119,M06119,M,298.4,309.4,1495,35.1,117,0,0,0,0,0,0,LINE1-M02,2026-06-18T07:40:00,OP-100,MAT-8816
6120,M06120,M,297.6,306.3,1551,41.1,120,0,0,0,0,0,0,LINE3-M01,2026-06-18T07:42:00,OP-102,MAT-8803
6121,L06121,L,301.4,311.1,1272,49.3,122,0,0,0,0,0,0,LINE3-M01,2026-06-18T07:44:00,OP-108,MAT-8814
6122,H06122,H,301.9,313.3,1322,51.8,127,0,0,0,0,0,0,LINE3-M01,2026-06-18T07:50:00,OP-111,MAT-8801
6123,H06123,H,297.7,308.5,1473,44.9,132,0,0,0,0,0,0,LINE3-M01,2026-06-18T07:56:00,OP-102,MAT-8805
6124,H06124,H,304.6,314.0,1350,43.8,137,0,0,0,0,0,0,LINE1-M02,2026-06-18T08:01:00,OP-100,MAT-8806
6125,L06125,L,297.5,308.6,1371,49.1,139,0,0,0,0,0,0,LINE1-M02,2026-06-18T08:06:00,OP-101,MAT-8815
6126,H06126,H,296.8,307.5,1966,54.2,144,1,0,0,1,0,0,LINE2-M02,2026-06-18T08:10:00,OP-105,MAT-8802
6127,H06127,H,303.3,314.7,1923,49.6,149,1,0,0,1,0,0,LINE3-M01,2026-06-18T08:14:00,OP-105,MAT-8813
6128,L06128,L,300.8,309.3,1281,35.8,151,1,0,1,0,0,0,LINE2-M02,2026-06-18T08:20:00,OP-100,MAT-8801
6129,M06129,M,300.1,311.1,1168,51.5,154,0,0,0,0,0,0,LINE3-M01,2026-06-18T08:22:00,OP-106,MAT-8811
6130,M06130,M,299.1,310.9,1777,32.0,157,0,0,0,0,0,0,LINE3-M02,2026-06-18T08:27:00,OP-110,MAT-8815
6131,M06131,M,302.4,312.8,1922,26.9,160,0,0,0,0,0,0,LINE1-M02,2026-06-18T08:31:00,OP-105,MAT-8804
6132,L06132,L,299.0,310.4,1722,34.5,162,0,0,0,0,0,0,LINE3-M01,2026-06-18T08:35:00,OP-110,MAT-8810
6133,H06133,H,302.4,312.2,1168,45.8,167,0,0,0,0,0,0,LINE1-M02,2026-06-18T08:39:00,OP-111,MAT-8802
6134,M06134,M,300.8,310.4,1257,46.3,170,0,0,0,0,0,0,LINE3-M01,2026-06-18T08:42:00,OP-109,MAT-8808
6135,L06135,L,298.7,309.6,1304,44.4,172,0,0,0,0,0,0,LINE1-M02,2026-06-18T08:45:00,OP-101,MAT-8801
6136,L06136,L,305.4,315.5,1873,39.5,174,0,0,0,0,0,0,LINE2-M02,2026-06-18T08:48:00,OP-103,MAT-8816
6137,L06137,L,300.1,309.8,1601,34.3,176,0,0,0,0,0,0,LINE1-M01,2026-06-18T08:54:00,OP-110,MAT-8800
6138,H06138,H,299.5,307.2,1887,35.9,181,0,0,0,0,0,0,LINE1-M01,2026-06-18T08:57:00,OP-110,MAT-8807
6139,H06139,H,301.6,312.6,1684,46.5,186,0,0,0,0,0,0,LINE2-M02,2026-06-18T09:03:00,OP-107,MAT-8803
6140,L06140,L,299.9,309.0,1673,47.4,188,0,0,0,0,0,0,LINE3-M01,2026-06-18T09:07:00,OP-102,MAT-8816
6141,L06141,L,300.0,309.6,1525,46.0,190,0,0,0,0,0,0,LINE3-M01,2026-06-18T09:10:00,OP-108,MAT-8806
6142,L06142,L,298.9,308.7,1472,28.0,192,0,0,0,0,0,0,LINE1-M02,2026-06-18T09:16:00,OP-107,MAT-8812
6143,L06143,L,302.3,311.5,1533,34.9,194,0,0,0,0,0,0,LINE1-M01,2026-06-18T09:22:00,OP-107,MAT-8804
6144,M06144,M,299.9,309.7,1402,32.2,197,0,0,0,0,0,0,LINE3-M01,2026-06-18T09:26:00,OP-103,MAT-8806
6145,H06145,H,303.8,313.0,1590,50.6,202,0,0,0,0,0,0,LINE1-M02,2026-06-18T09:31:00,OP-111,MAT-8804
6146,L06146,L,298.3,305.9,1546,56.8,204,1,0,0,1,1,0,LINE3-M01,2026-06-18T09:35:00,OP-109,MAT-8808
6147,H06147,H,300.9,311.0,1834,42.5,209,1,1,0,0,0,0,LINE3-M01,2026-06-18T09:38:00,OP-101,MAT-8817
6148,L06148,L,302.2,313.0,1168,36.9,211,0,0,0,0,0,0,LINE1-M02,2026-06-18T09:43:00,OP-100,MAT-8806
6149,L06149,L,298.2,309.5,1501,33.3,213,1,1,0,0,0,0,LINE1-M01,2026-06-18T09:48:00,OP-111,MAT-8805
6150,L06150,L,297.1,307.1,1456,51.5,215,1,1,0,0,1,0,LINE3-M01,2026-06-18T09:54:00,OP-106,MAT-8816
6151,L06151,L,298.7,308.4,1247,43.6,217,1,1,0,0,0,0,LINE2-M02,2026-06-18T09:58:00,OP-109,MAT-8800
6152,H06152,H,301.7,312.6,1467,46.7,222,0,0,0,0,0,0,LINE1-M01,2026-06-18T10:02:00,OP-105,MAT-8814
6153,L06153,L,299.9,308.4,1670,34.1,224,0,0,0,0,0,0,LINE1-M02,2026-06-18T10:06:00,OP-103,MAT-8805
6154,M06154,M,298.7,307.1,1263,31.4,227,1,1,1,0,0,0,LINE3-M01,2026-06-18T10:10:00,OP-104,MAT-8811
6155,L06155,L,301.6,312.6,1901,44.3,229,1,1,0,0,0,0,LINE2-M02,2026-06-18T10:14:00,OP-102,MAT-8817
6156,M06156,M,304.1,313.6,1990,33.5,232,1,1,0,0,0,0,LINE1-M02,2026-06-18T10:16:00,OP-102,MAT-8805
6157,L06157,L,297.7,307.2,1754,27.4,234,1,1,0,0,0,0,LINE3-M02,2026-06-18T10:20:00,OP-102,MAT-8809
6158,H06158,H,300.7,310.8,1525,57.2,239,1,1,0,1,1,0,LINE2-M01,2026-06-18T10:24:00,OP-111,MAT-8801
6159,L06159,L,298.3,309.1,1478,50.2,0,0,0,0,0,0,0,LINE3-M01,2026-06-18T10:30:00,OP-102,MAT-8801
6160,L06160,L,297.3,308.5,1385,44.5,2,0,0,0,0,0,0,LINE3-M02,2026-06-18T10:32:00,OP-102,MAT-8806
6161,M06161,M,299.5,308.9,1203,59.4,5,0,0,0,0,0,0,LINE1-M01,2026-06-18T10:35:00,OP-107,MAT-8818
6162,H06162,H,301.2,308.9,1775,37.2,10,0,0,0,0,0,0,LINE1-M01,2026-06-18T10:39:00,OP-100,MAT-8805
6163,M06163,M,299.8,310.7,1619,26.7,13,0,0,0,0,0,0,LINE2-M01,2026-06-18T10:43:00,OP-105,MAT-8819
6164,H06164,H,301.1,312.5,1567,41.3,18,0,0,0,0,0,0,LINE1-M01,2026-06-18T10:46:00,OP-104,MAT-8801
6165,L06165,L,300.6,312.4,1650,52.0,20,0,0,0,0,0,0,LINE1-M01,2026-06-18T10:48:00,OP-107,MAT-8817
6166,M06166,M,297.2,307.4,1385,17.0,23,1,0,0,1,0,0,LINE3-M02,2026-06-18T10:53:00,OP-102,MAT-8809
6167,M06167,M,301.3,311.1,1435,36.9,26,0,0,0,0,0,0,LINE3-M01,2026-06-18T10:56:00,OP-108,MAT-8810
6168,M06168,M,303.1,311.9,1626,29.1,29,0,0,0,0,0,0,LINE2-M02,2026-06-18T11:02:00,OP-100,MAT-8800
6169,M06169,M,297.9,307.7,1823,40.0,32,0,0,0,0,0,0,LINE3-M02,2026-06-18T11:06:00,OP-101,MAT-8803
6170,L06170,L,301.0,311.7,1498,30.4,34,0,0,0,0,0,0,LINE2-M02,2026-06-18T11:09:00,OP-108,MAT-8815
6171,L06171,L,300.5,311.2,1168,29.2,36,0,0,0,0,0,0,LINE1-M01,2026-06-18T11:11:00,OP-105,MAT-8819
6172,M06172,M,296.0,306.0,1429,37.5,39,0,0,0,0,0,0,LINE1-M01,2026-06-18T11:15:00,OP-109,MAT-8814
6173,M06173,M,297.5,307.5,1333,53.5,42,0,0,0,0,0,0,LINE2-M01,2026-06-18T11:19:00,OP-111,MAT-8818
6174,L06174,L,297.9,309.0,1304,42.6,44,0,0,0,0,0,0,LINE2-M01,2026-06-18T11:23:00,OP-109,MAT-8809
6175,H06175,H,298.8,309.5,1728,35.7,49,0,0,0,0,0,0,LINE1-M01,2026-06-18T11:28:00,OP-111,MAT-8801
6176,H06176,H,300.7,311.4,1439,33.1,54,0,0,0,0,0,0,LINE3-M01,2026-06-18T11:32:00,OP-101,MAT-8815
6177,H06177,H,299.5,310.6,1168,37.3,59,0,0,0,0,0,0,LINE2-M02,2026-06-18T11:34:00,OP-108,MAT-8817
6178,H06178,H,298.7,309.3,1674,33.0,64,0,0,0,0,0,0,LINE3-M01,2026-06-18T11:38:00,OP-108,MAT-8814
6179,L06179,L,300.1,309.9,1642,28.4,66,0,0,0,0,0,0,LINE1-M02,2026-06-18T11:40:00,OP-109,MAT-8808
6180,L06180,L,305.7,314.7,1589,49.3,68,0,0,0,0,0,0,LINE2-M02,2026-06-18T11:45:00,OP-101,MAT-8815
6181,L06181,L,298.2,307.9,1835,42.8,70,0,0,0,0,0,0,LINE1-M02,2026-06-18T11:51:00,OP-103,MAT-8802
6182,L06182,L,300.8,311.7,1426,33.3,72,0,0,0,0,0,0,LINE3-M01,2026-06-18T11:53:00,OP-109,MAT-8817
6183,H06183,H,299.3,307.8,1273,42.3,77,1,0,1,0,0,0,LINE1-M01,2026-06-18T11:58:00,OP-102,MAT-8808
6184,M06184,M,297.6,306.2,1843,40.6,80,0,0,0,0,0,0,LINE3-M01,2026-06-18T12:04:00,OP-110,MAT-8818
6185,M06185,M,298.8,308.5,1268,51.2,83,0,0,0,0,0,0,LINE2-M01,2026-06-18T12:06:00,OP-105,MAT-8809
6186,M06186,M,302.7,310.7,1886,39.2,86,0,0,0,0,0,0,LINE2-M02,2026-06-18T12:09:00,OP-109,MAT-8808
6187,M06187,M,303.2,313.4,1712,52.3,89,1,0,0,1,0,0,LINE3-M02,2026-06-18T12:13:00,OP-100,MAT-8816
6188,H06188,H,297.7,307.2,1818,38.8,94,0,0,0,0,0,0,LINE3-M01,2026-06-18T12:19:00,OP-109,MAT-8817
6189,M06189,M,301.7,310.7,1669,30.1,97,0,0,0,0,0,0,LINE2-M02,2026-06-18T12:21:00,OP-109,MAT-8805
6190,L06190,L,300.5,310.5,1424,31.9,99,0,0,0,0,0,0,LINE3-M01,2026-06-18T12:24:00,OP-107,MAT-8811
6191,L06191,L,297.9,306.7,1285,51.0,101,0,0,0,0,0,0,LINE2-M01,2026-06-18T12:29:00,OP-108,MAT-8803
6192,L06192,L,299.5,309.3,1915,23.7,103,0,0,0,0,0,0,LINE3-M02,2026-06-18T12:34:00,OP-105,MAT-8803
6193,M06193,M,298.7,308.1,1376,40.3,106,0,0,0,0,0,0,LINE3-M02,2026-06-18T12:36:00,OP-105,MAT-8806
6194,H06194,H,302.1,311.4,1501,45.0,111,0,0,0,0,0,0,LINE1-M01,2026-06-18T12:42:00,OP-101,MAT-8816
6195,M06195,M,299.2,309.5,1835,52.6,114,1,0,0,1,0,0,LINE2-M01,2026-06-18T12:46:00,OP-104,MAT-8814
6196,M06196,M,298.4,308.5,1337,59.1,117,0,0,0,0,0,0,LINE3-M02,2026-06-18T12:51:00,OP-111,MAT-8807
6197,H06197,H,302.5,311.5,1672,47.7,122,0,0,0,0,0,0,LINE1-M02,2026-06-18T12:54:00,OP-110,MAT-8816
6198,L06198,L,298.0,308.1,1614,46.6,124,0,0,0,0,0,0,LINE2-M02,2026-06-18T12:57:00,OP-108,MAT-8817
6199,L06199,L,299.2,310.1,1468,25.0,126,0,0,0,0,0,0,LINE1-M02,2026-06-18T12:59:00,OP-107,MAT-8813
6200,L06200,L,299.0,308.5,1168,56.0,128,0,0,0,0,0,0,LINE3-M02,2026-06-18T13:04:00,OP-104,MAT-8804
6201,L06201,L,299.3,307.8,1965,23.4,130,0,0,0,0,0,0,LINE1-M02,2026-06-18T13:06:00,OP-110,MAT-8804
6202,L06202,L,302.8,312.7,1494,36.9,132,0,0,0,0,0,0,LINE1-M02,2026-06-18T13:08:00,OP-104,MAT-8809
6203,H06203,H,296.7,306.7,1566,34.4,137,0,0,0,0,0,0,LINE1-M02,2026-06-18T13:12:00,OP-101,MAT-8808
6204,M06204,M,298.3,308.2,1434,50.1,140,0,0,0,0,0,0,LINE3-M02,2026-06-18T13:14:00,OP-100,MAT-8818
6205,L06205,L,299.4,309.8,1541,29.0,142,0,0,0,0,0,0,LINE2-M01,2026-06-18T13:20:00,OP-110,MAT-8811
6206,L06206,L,300.1,310.1,1742,40.6,144,0,0,0,0,0,0,LINE2-M01,2026-06-18T13:26:00,OP-109,MAT-8801
6207,L06207,L,302.1,311.4,1257,24.8,146,1,0,0,1,0,0,LINE3-M01,2026-06-18T13:30:00,OP-104,MAT-8809
6208,L06208,L,299.4,308.6,1927,41.5,148,0,0,0,0,0,0,LINE3-M02,2026-06-18T13:36:00,OP-100,MAT-8812
6209,L06209,L,294.8,304.5,1744,33.4,150,0,0,0,0,0,0,LINE2-M01,2026-06-18T13:40:00,OP-107,MAT-8814
6210,M06210,M,300.5,311.3,1662,30.6,153,0,0,0,0,0,0,LINE2-M01,2026-06-18T13:46:00,OP-101,MAT-8818
6211,L06211,L,299.2,309.6,1752,40.0,155,0,0,0,0,0,0,LINE2-M01,2026-06-18T13:51:00,OP-103,MAT-8819
6212,M06212,M,301.7,312.7,1245,46.4,158,0,0,0,0,0,0,LINE3-M02,2026-06-18T13:56:00,OP-102,MAT-8813
6213,L06213,L,304.0,312.0,1522,12.7,160,1,0,0,1,0,0,LINE2-M01,2026-06-18T13:59:00,OP-103,MAT-8810
6214,H06214,H,296.5,308.0,1513,41.6,165,0,0,0,0,0,0,LINE1-M01,2026-06-18T14:02:00,OP-110,MAT-8804
6215,M06215,M,301.0,310.8,1874,35.1,168,0,0,0,0,0,0,LINE1-M02,2026-06-18T14:05:00,OP-111,MAT-8812
6216,M06216,M,300.5,309.4,1794,30.7,171,0,0,0,0,0,0,LINE3-M02,2026-06-18T14:11:00,OP-103,MAT-8807
6217,M06217,M,298.9,307.5,1346,34.8,174,0,0,0,0,0,0,LINE1-M02,2026-06-18T14:17:00,OP-106,MAT-8805
6218,H06218,H,299.7,310.5,1542,63.0,179,1,0,0,1,0,0,LINE2-M01,2026-06-18T14:23:00,OP-103,MAT-8812
6219,L06219,L,300.4,311.2,1652,41.2,181,0,0,0,0,0,0,LINE3-M02,2026-06-18T14:27:00,OP-101,MAT-8812
6220,H06220,H,299.0,309.1,1558,38.8,186,0,0,0,0,0,0,LINE1-M01,2026-06-18T14:30:00,OP-101,MAT-8813
6221,M06221,M,302.2,311.7,1434,35.8,189,0,0,0,0,0,0,LINE3-M01,2026-06-18T14:32:00,OP-101,MAT-8810
6222,H06222,H,299.1,309.4,1342,42.1,194,0,0,0,0,0,0,LINE1-M02,2026-06-18T14:34:00,OP-101,MAT-8805
6223,H06223,H,299.8,309.0,1535,34.3,199,0,0,0,0,0,0,LINE2-M01,2026-06-18T14:37:00,OP-110,MAT-8802
6224,L06224,L,299.4,309.8,1542,43.1,201,0,0,0,0,0,0,LINE3-M02,2026-06-18T14:41:00,OP-110,MAT-8811
6225,L06225,L,300.3,310.8,1940,27.9,203,0,0,0,0,0,0,LINE1-M02,2026-06-18T14:46:00,OP-103,MAT-8813
6226,L06226,L,299.8,307.8,1439,52.3,205,0,0,0,0,0,0,LINE1-M01,2026-06-18T14:49:00,OP-104,MAT-8811
6227,L06227,L,299.2,308.6,1168,44.6,207,0,0,0,0,0,0,LINE2-M02,2026-06-18T14:54:00,OP-105,MAT-8819
6228,L06228,L,298.2,308.2,1475,57.1,209,1,0,0,0,1,0,LINE2-M01,2026-06-18T14:57:00,OP-102,MAT-8807
6229,H06229,H,297.4,306.9,1365,20.0,214,1,1,0,1,0,0,LINE3-M02,2026-06-18T14:59:00,OP-110,MAT-8805
6230,M06230,M,300.2,309.5,1262,42.1,217,0,0,0,0,0,0,LINE3-M01,2026-06-18T15:05:00,OP-111,MAT-8801
6231,M06231,M,300.3,310.1,1599,33.9,220,0,0,0,0,0,0,LINE3-M01,2026-06-18T15:07:00,OP-111,MAT-8802
6232,H06232,H,299.5,308.5,1277,37.6,225,0,0,0,0,0,0,LINE1-M01,2026-06-18T15:10:00,OP-101,MAT-8801
6233,L06233,L,298.7,309.0,1442,43.0,227,1,1,0,0,0,0,LINE2-M01,2026-06-18T15:14:00,OP-100,MAT-8810
6234,L06234,L,302.0,311.6,1710,45.3,229,1,1,0,0,0,0,LINE3-M02,2026-06-18T15:19:00,OP-101,MAT-8800
6235,M06235,M,298.1,306.8,1515,42.3,232,0,0,0,0,0,0,LINE3-M01,2026-06-18T15:24:00,OP-109,MAT-8805
6236,L06236,L,299.1,309.8,1214,38.1,234,0,0,0,0,0,0,LINE2-M01,2026-06-18T15:28:00,OP-107,MAT-8813
6237,L06237,L,302.6,313.3,1572,27.2,236,1,1,0,0,0,0,LINE2-M02,2026-06-18T15:33:00,OP-104,MAT-8806
6238,L06238,L,301.7,311.2,1287,36.7,238,1,1,0,0,0,0,LINE1-M01,2026-06-18T15:36:00,OP-110,MAT-8809
6239,L06239,L,302.0,311.6,1457,50.7,240,1,1,0,0,1,0,LINE1-M02,2026-06-18T15:41:00,OP-110,MAT-8814
6240,M06240,M,297.6,309.0,1329,24.6,0,1,0,0,1,0,0,LINE2-M02,2026-06-18T15:47:00,OP-107,MAT-8809
6241,L06241,L,300.5,309.6,1380,57.6,2,0,0,0,0,0,0,LINE1-M02,2026-06-18T15:51:00,OP-102,MAT-8803
6242,H06242,H,301.3,311.0,1168,27.9,7,1,0,0,1,0,0,LINE2-M01,2026-06-18T15:53:00,OP-106,MAT-8801
6243,H06243,H,301.7,311.6,1396,62.4,12,1,0,0,1,0,0,LINE2-M02,2026-06-18T15:58:00,OP-101,MAT-8804
6244,M06244,M,297.3,307.9,1674,42.5,15,0,0,0,0,0,0,LINE1-M01,2026-06-18T16:04:00,OP-107,MAT-8805
6245,H06245,H,298.7,309.8,1444,47.3,20,0,0,0,0,0,0,LINE1-M02,2026-06-18T16:07:00,OP-108,MAT-8800
6246,M06246,M,299.2,310.6,1864,31.9,23,0,0,0,0,0,0,LINE3-M02,2026-06-18T16:12:00,OP-102,MAT-8801
6247,L06247,L,300.4,310.4,1247,49.3,25,0,0,0,0,0,0,LINE3-M01,2026-06-18T16:14:00,OP-110,MAT-8818
6248,L06248,L,303.4,314.0,1292,42.2,27,0,0,0,0,0,0,LINE1-M01,2026-06-18T16:20:00,OP-111,MAT-8810
6249,L06249,L,299.1,307.9,1587,42.3,29,0,0,0,0,0,0,LINE2-M01,2026-06-18T16:24:00,OP-105,MAT-8801
6250,L06250,L,298.8,309.5,1234,52.3,31,0,0,0,0,0,0,LINE2-M01,2026-06-18T16:28:00,OP-107,MAT-8816
6251,H06251,H,298.2,308.1,1335,50.0,36,0,0,0,0,0,0,LINE2-M02,2026-06-18T16:30:00,OP-102,MAT-8814
6252,H06252,H,304.0,312.7,1417,28.1,41,0,0,0,0,0,0,LINE2-M02,2026-06-18T16:34:00,OP-106,MAT-8811
6253,H06253,H,303.3,313.6,1915,57.2,46,1,0,0,1,0,0,LINE2-M01,2026-06-18T16:39:00,OP-110,MAT-8801
6254,L06254,L,299.2,308.5,1926,36.1,48,0,0,0,0,0,0,LINE2-M01,2026-06-18T16:43:00,OP-101,MAT-8804
6255,L06255,L,300.6,310.0,1488,41.4,50,0,0,0,0,0,0,LINE3-M02,2026-06-18T16:49:00,OP-108,MAT-8803
6256,M06256,M,300.5,310.7,1255,68.6,53,1,0,0,1,0,0,LINE1-M01,2026-06-18T16:55:00,OP-108,MAT-8818
6257,H06257,H,303.0,313.0,1436,55.2,58,0,0,0,0,0,0,LINE1-M02,2026-06-18T16:57:00,OP-101,MAT-8815
6258,L06258,L,301.1,310.3,1742,35.0,60,0,0,0,0,0,0,LINE3-M01,2026-06-18T17:02:00,OP-111,MAT-8817
6259,H06259,H,301.3,312.1,1656,25.3,65,0,0,0,0,0,0,LINE1-M01,2026-06-18T17:06:00,OP-110,MAT-8800
6260,H06260,H,301.1,310.9,1283,41.0,70,0,0,0,0,0,0,LINE3-M02,2026-06-18T17:10:00,OP-109,MAT-8813
6261,H06261,H,296.4,304.8,2040,42.5,75,1,0,0,1,0,0,LINE3-M01,2026-06-18T17:12:00,OP-102,MAT-8802
6262,M06262,M,301.8,310.0,1548,36.7,78,0,0,0,0,0,0,LINE2-M02,2026-06-18T17:15:00,OP-106,MAT-8813
6263,L06263,L,299.3,309.2,1356,43.3,80,0,0,0,0,0,0,LINE2-M02,2026-06-18T17:19:00,OP-104,MAT-8800
6264,L06264,L,300.8,310.8,1522,43.7,82,0,0,0,0,0,0,LINE1-M02,2026-06-18T17:21:00,OP-105,MAT-8815
6265,M06265,M,298.9,310.1,1168,58.1,85,0,0,0,0,0,0,LINE1-M01,2026-06-18T17:24:00,OP-106,MAT-8817
6266,M06266,M,298.6,308.5,1434,33.9,88,0,0,0,0,0,0,LINE3-M02,2026-06-18T17:29:00,OP-105,MAT-8800
6267,H06267,H,299.6,310.5,1365,42.3,93,0,0,0,0,0,0,LINE2-M01,2026-06-18T17:31:00,OP-102,MAT-8817
6268,H06268,H,300.5,310.1,1527,36.1,98,0,0,0,0,0,0,LINE1-M02,2026-06-18T17:37:00,OP-106,MAT-8816
6269,L06269,L,298.4,307.3,1420,39.5,100,0,0,0,0,0,0,LINE3-M01,2026-06-18T17:41:00,OP-108,MAT-8811
6270,H06270,H,299.6,310.4,1645,49.7,105,0,0,0,0,0,0,LINE3-M01,2026-06-18T17:44:00,OP-111,MAT-8813
6271,L06271,L,297.8,309.1,1457,47.2,107,0,0,0,0,0,0,LINE1-M02,2026-06-18T17:49:00,OP-100,MAT-8814
6272,M06272,M,302.2,314.0,1447,46.5,110,0,0,0,0,0,0,LINE1-M02,2026-06-18T17:51:00,OP-100,MAT-8805
6273,M06273,M,301.7,314.7,1411,32.6,113,0,0,0,0,0,0,LINE3-M01,2026-06-18T17:56:00,OP-109,MAT-8814
6274,H06274,H,300.0,308.4,1316,33.2,118,1,0,1,0,0,0,LINE3-M02,2026-06-18T18:00:00,OP-109,MAT-8803
6275,H06275,H,298.3,309.6,1561,27.0,123,0,0,0,0,0,0,LINE3-M02,2026-06-18T18:05:00,OP-110,MAT-8801
6276,H06276,H,298.9,307.7,1300,29.0,128,0,0,0,0,0,0,LINE1-M02,2026-06-18T18:09:00,OP-107,MAT-8818
6277,L06277,L,302.3,313.0,1820,44.3,130,0,0,0,0,0,0,LINE3-M01,2026-06-18T18:14:00,OP-102,MAT-8818
6278,M06278,M,300.7,311.0,1755,50.8,133,1,0,0,1,0,0,LINE1-M01,2026-06-18T18:20:00,OP-106,MAT-8817
6279,M06279,M,296.7,308.3,1503,34.6,136,0,0,0,0,0,0,LINE3-M02,2026-06-18T18:22:00,OP-107,MAT-8819
6280,H06280,H,299.5,309.6,1168,38.2,141,0,0,0,0,0,0,LINE1-M02,2026-06-18T18:28:00,OP-102,MAT-8814
6281,L06281,L,302.0,312.8,1215,42.4,143,0,0,0,0,0,0,LINE2-M01,2026-06-18T18:33:00,OP-107,MAT-8808
6282,M06282,M,299.0,308.3,1544,33.9,146,0,0,0,0,0,0,LINE2-M01,2026-06-18T18:37:00,OP-110,MAT-8814
6283,M06283,M,301.7,311.0,1359,41.4,149,0,0,0,0,0,0,LINE1-M02,2026-06-18T18:39:00,OP-108,MAT-8811
6284,M06284,M,300.5,311.3,1522,54.6,152,0,0,0,0,0,0,LINE2-M01,2026-06-18T18:41:00,OP-106,MAT-8816
6285,H06285,H,298.9,307.6,1168,28.1,157,1,0,0,1,0,0,LINE2-M01,2026-06-18T18:44:00,OP-102,MAT-8810
6286,L06286,L,299.9,310.7,1435,48.5,159,0,0,0,0,0,0,LINE3-M01,2026-06-18T18:48:00,OP-104,MAT-8802
6287,L06287,L,300.3,311.7,1397,33.3,161,0,0,0,0,0,0,LINE3-M02,2026-06-18T18:50:00,OP-104,MAT-8814
6288,L06288,L,301.1,312.2,1245,28.2,163,0,0,0,0,0,0,LINE3-M02,2026-06-18T18:55:00,OP-101,MAT-8818
6289,H06289,H,298.1,308.3,1933,48.2,168,1,0,0,1,0,0,LINE3-M01,2026-06-18T18:58:00,OP-102,MAT-8808
6290,L06290,L,299.2,308.1,1580,41.4,170,0,0,0,0,0,0,LINE3-M02,2026-06-18T19:00:00,OP-100,MAT-8818
6291,M06291,M,301.0,311.2,1636,42.4,173,0,0,0,0,0,0,LINE3-M01,2026-06-18T19:04:00,OP-106,MAT-8809
6292,L06292,L,299.0,310.2,1480,48.2,175,0,0,0,0,0,0,LINE1-M01,2026-06-18T19:09:00,OP-106,MAT-8819
6293,H06293,H,300.7,312.1,1527,43.4,180,0,0,0,0,0,0,LINE2-M02,2026-06-18T19:14:00,OP-109,MAT-8804
6294,M06294,M,302.1,311.2,1296,25.9,183,0,0,0,0,0,0,LINE1-M01,2026-06-18T19:17:00,OP-111,MAT-8803
6295,L06295,L,298.9,308.2,1573,37.3,185,0,0,0,0,0,0,LINE3-M01,2026-06-18T19:22:00,OP-103,MAT-8809
6296,M06296,M,296.7,307.2,1168,41.3,188,0,0,0,0,0,0,LINE3-M01,2026-06-18T19:24:00,OP-109,MAT-8800
6297,L06297,L,302.4,312.6,2128,46.0,190,1,0,0,1,0,0,LINE3-M01,2026-06-18T19:30:00,OP-102,MAT-8817
6298,L06298,L,302.1,311.0,1619,42.6,192,0,0,0,0,0,0,LINE3-M02,2026-06-18T19:35:00,OP-109,MAT-8809
6299,M06299,M,299.9,311.0,1239,44.2,195,0,0,0,0,0,0,LINE3-M01,2026-06-18T19:40:00,OP-104,MAT-8809
